Query: 301
(276433, 27.005703)
(378579, 25.558117)
(297712, 25.148387)
(66887, 23.221897)
(24740, 22.722006)
(121308, 22.67992)
(386181, 21.748534)
(297555, 21.607396)
(325965, 20.760207)
(276437, 20.227282)Query: 424
(446972, 10.192498)
(409407, 10.144646)
(33934, 10.091477)
(492960, 10.054258)
(515234, 10.038308)
(442520, 10.001089)
(381073, 9.995772)
(436647, 9.846899)
(520878, 9.841582)
(517447, 9.799047)Query: 425
(12400, 16.639676)
(114140, 16.452107)
(31802, 16.326702)
(443524, 16.262718)
(23396, 16.127168)
(404354, 15.870886)
(119877, 15.752912)
(409281, 15.417202)
(41411, 15.32054)
(58702, 15.156421)Query: 426
(466312, 17.159818)
(398499, 16.261862)
(396987, 16.040987)
(513717, 15.577897)
(492214, 15.40842)
(500196, 14.391029)
(421051, 14.008585)
(498949, 13.512535)
(225987, 13.064307)
(487170, 13.034159)Query: 427
(475584, 24.610627)
(135688, 22.278237)
(281843, 21.477228)
(188268, 18.932375)
(135690, 18.914118)
(363525, 18.129211)
(183046, 16.806996)
(135689, 16.150324)
(42533, 16.0441)
(31711, 15.8974)Query: 428
(328860, 15.340743)
(427354, 15.230507)
(54392, 14.846198)
(441687, 14.802773)
(15724, 14.385199)
(50745, 14.341974)
(329189, 14.037255)
(236416, 13.972601)
(459645, 13.682444)
(67329, 13.42493)Query: 429
(398308, 22.618258)
(468141, 22.567525)
(141235, 22.539534)
(502105, 22.301045)
(258498, 22.053458)
(141215, 22.015374)
(156067, 20.867352)
(141203, 20.826773)
(141194, 20.614072)
(440405, 19.916822)Query: 430
(524018, 27.329032)
(412388, 24.78112)
(425941, 23.91414)
(406057, 23.730652)
(342950, 22.150577)
(343543, 21.176032)
(481515, 21.117556)
(424472, 19.982803)
(488541, 19.100102)
(410003, 18.1372)Query: 431
(80039, 17.469391)
(25452, 16.850326)
(119629, 16.814578)
(95007, 16.592507)
(447735, 16.478879)
(209101, 16.157209)
(239969, 16.138053)
(71192, 15.866976)
(206883, 15.772009)
(250890, 15.486037)Query: 432
(447818, 14.699469)
(520945, 14.552249)
(295642, 14.209446)
(416265, 14.175823)
(451381, 13.871199)
(443535, 13.862745)
(354133, 13.808883)
(61084, 13.77162)
(469701, 13.763501)
(430018, 13.671111)Query: 433
(480968, 14.038158)
(190349, 13.352594)
(120089, 13.261101)
(500056, 12.879596)
(11741, 11.993411)
(69957, 11.830753)
(46534, 11.813905)
(41060, 11.693176)
(12278, 11.51065)
(439068, 11.199309)Query: 434
(328090, 13.974974)
(23452, 13.80745)
(88221, 13.747405)
(58990, 13.514119)
(124152, 13.368725)
(122794, 13.138627)
(16778, 12.984222)
(54754, 12.951743)
(329851, 12.863145)
(29790, 12.854631)Query: 435
(29906, 14.997555)
(496519, 14.86631)
(332163, 14.1026)
(61509, 14.015491)
(428729, 13.783807)
(404712, 13.2895)
(330600, 12.333197)
(248217, 12.256943)
(332365, 12.073126)
(395594, 11.927435)Query: 436
(94629, 15.827275)
(221677, 14.472253)
(225530, 14.4261)
(225523, 14.251848)
(488439, 14.043386)
(302139, 13.750571)
(40319, 13.725591)
(249550, 13.627871)
(274444, 13.590579)
(249554, 13.411568)Query: 437
(297181, 16.760036)
(241456, 16.525341)
(239017, 16.393371)
(331322, 15.94338)
(215596, 15.907234)
(246881, 15.777581)
(384293, 15.414637)
(287959, 15.304311)
(328496, 15.129076)
(287602, 15.084857)Query: 438
(8172, 11.476414)
(368930, 11.326337)
(248469, 11.303097)
(125000, 11.279568)
(198240, 11.244034)
(198212, 11.222276)
(491361, 11.195383)
(122154, 11.1151)
(48684, 10.942973)
(79773, 10.930575)Query: 439
(419931, 16.677001)
(494599, 15.871443)
(65943, 15.29091)
(292654, 15.203081)
(2777, 15.152624)
(370167, 15.048311)
(245059, 14.887209)
(66017, 14.808353)
(162320, 14.673199)
(162322, 14.345891)Query: 440
(472764, 14.210864)
(179221, 13.569936)
(503985, 13.162208)
(519998, 13.130243)
(470979, 12.695249)
(179219, 12.604199)
(179225, 12.417592)
(65361, 12.089012)
(179220, 11.740105)
(116517, 11.387326)Query: 441
(528010, 24.868507)
(466828, 24.319396)
(461254, 23.97453)
(488412, 23.910539)
(37063, 23.339945)
(504284, 22.871971)
(451716, 22.748342)
(449390, 21.948504)
(169762, 18.722358)
(101120, 16.898404)Query: 442
(76488, 10.722862)
(25956, 10.665673)
(57465, 10.665673)
(90084, 10.534139)
(115134, 10.488389)
(47651, 10.454352)
(43400, 10.271195)
(98022, 10.065193)
(113716, 9.922328)
(14524, 9.739218)Query: 443
(49905, 13.073948)
(408423, 12.38945)
(429950, 12.366888)
(510506, 12.185561)
(430877, 12.147001)
(9934, 12.119298)
(114877, 11.929185)
(125747, 11.637572)
(137479, 11.497017)
(434998, 11.462394)Query: 444
(101084, 25.236385)
(62228, 24.586276)
(331547, 22.453874)
(175028, 20.164509)
(174988, 18.972828)
(174985, 17.467546)
(25433, 15.477727)
(11143, 14.478698)
(62222, 14.438785)
(263166, 11.851388)Query: 445
(221130, 17.986086)
(441601, 16.994196)
(291410, 16.485188)
(389443, 15.515651)
(393303, 15.515651)
(324162, 15.209127)
(498344, 15.022769)
(457227, 15.018642)
(361155, 14.748078)
(416173, 14.684719)Query: 446
(5208, 14.024667)
(328831, 13.850568)
(55057, 13.783198)
(191741, 13.004239)
(224847, 12.953741)
(277682, 12.932248)
(262265, 12.74217)
(317085, 12.436491)
(192724, 12.360997)
(247142, 12.14331)Query: 447
(204810, 17.364936)
(204195, 17.360011)
(438030, 14.287321)
(357663, 14.112809)
(514856, 13.810022)
(501583, 13.588471)
(492776, 13.581086)
(242727, 13.558931)
(436345, 13.426)
(481297, 13.41123)Query: 448
(334249, 10.916984)
(356727, 10.663403)
(233841, 10.634838)
(320660, 10.616366)
(231010, 10.457983)
(322545, 10.456198)
(298321, 10.387242)
(344211, 10.317369)
(317609, 10.293538)
(201759, 10.126194)Query: 449
(176890, 14.560253)
(350325, 13.463417)
(52250, 13.287342)
(176897, 13.238999)
(186189, 13.011098)
(52249, 12.976568)
(502164, 12.619367)
(289214, 12.506953)
(366377, 12.472422)
(381570, 12.430985)Query: 450
(390850, 20.186612)
(350313, 20.085264)
(243563, 19.964961)
(271112, 19.811485)
(335140, 19.771911)
(300543, 19.762456)
(251474, 19.755473)
(248993, 19.661198)
(284764, 19.624325)
(452978, 19.583544)Query: 601
(99136, 20.170765)
(326835, 19.95425)
(230454, 19.855566)
(367299, 19.466658)
(111774, 18.868431)
(379561, 18.628508)
(287428, 18.479047)
(117055, 18.160107)
(232964, 18.058983)
(78505, 17.99342)Query: 602
(308246, 24.974741)
(374710, 23.464201)
(375904, 23.092875)
(79513, 23.066712)
(3881, 22.284539)
(191424, 21.034591)
(196159, 20.937615)
(213423, 20.556685)
(205375, 20.544152)
(361731, 20.519099)Query: 603
(420757, 24.655146)
(245313, 24.386049)
(419501, 24.088811)
(381321, 23.593516)
(199936, 23.399931)
(332162, 23.201132)
(494509, 22.704684)
(381196, 22.115668)
(392730, 21.878233)
(398190, 21.415397)Query: 604
(461254, 38.354034)
(466828, 32.679914)
(488412, 31.588416)
(504284, 26.872394)
(449390, 25.728721)
(528010, 24.868507)
(37063, 23.339945)
(451716, 22.748342)
(496346, 21.869022)
(495318, 20.733522)Query: 605
(402526, 18.024711)
(456694, 15.73274)
(344792, 14.0491)
(321249, 13.945537)
(290067, 13.575571)
(423561, 13.27953)
(525123, 13.120139)
(5444, 13.03452)
(283418, 12.983745)
(421473, 12.830817)Query: 606
(500927, 24.724845)
(433464, 22.186091)
(411472, 13.18123)
(480260, 12.517114)
(461127, 12.230653)
(470820, 12.133329)
(505815, 12.039678)
(91183, 11.572095)
(513842, 11.38385)
(307167, 11.140048)Query: 607
(377102, 19.676217)
(333392, 18.116234)
(462438, 18.065518)
(351166, 17.898485)
(491002, 17.713757)
(262519, 17.235486)
(474615, 16.415421)
(309552, 15.90192)
(290070, 15.8482)
(383818, 15.784649)Query: 608
(421619, 12.166244)
(464479, 11.888315)
(441388, 11.857184)
(437444, 11.855411)
(443009, 11.788385)
(483975, 11.749921)
(438861, 11.729002)
(342186, 11.728517)
(460458, 11.684188)
(283133, 11.677673)Query: 609
(4073, 22.853835)
(499295, 22.847004)
(467336, 21.165956)
(459130, 19.332442)
(96344, 18.233227)
(165443, 17.771337)
(121888, 17.615036)
(77514, 17.096543)
(116747, 16.585649)
(307077, 16.576036)Query: 610
(141649, 17.742912)
(393029, 17.660252)
(311340, 16.541416)
(305927, 16.424194)
(237314, 16.022716)
(300007, 15.825438)
(131713, 15.768151)
(307341, 15.752293)
(43137, 15.619422)
(300010, 15.579291)Query: 611
(48154, 22.179363)
(48128, 20.952791)
(48127, 20.246638)
(235807, 19.89158)
(7759, 19.368801)
(81985, 19.156391)
(48044, 18.976059)
(25595, 18.594258)
(80525, 18.36356)
(25490, 18.15675)Query: 612
(377210, 17.417317)
(441669, 17.372651)
(76736, 17.358852)
(259562, 16.839635)
(211285, 16.46857)
(518417, 16.453189)
(508680, 16.30526)
(499728, 15.981817)
(210006, 15.874918)
(47609, 15.818534)Query: 613
(438872, 15.483381)
(411853, 15.434498)
(423838, 15.403751)
(415495, 15.233874)
(432824, 15.230762)
(448577, 15.17197)
(524209, 15.156462)
(500072, 15.116978)
(509280, 15.042642)
(411666, 15.039199)Query: 614
(134351, 51.826709)
(180208, 48.6872)
(251744, 33.2027)
(326657, 25.501211)
(508214, 12.03861)
(497183, 11.955091)
(503520, 11.877538)
(522756, 11.782088)
(522759, 11.770157)
(479257, 11.704535)Query: 615
(381022, 19.550453)
(263952, 16.895338)
(206391, 15.720641)
(237356, 15.653821)
(219755, 15.589291)
(241170, 15.559586)
(516758, 15.551072)
(358845, 15.545411)
(337461, 15.533738)
(2462, 15.500445)Query: 616
(378969, 15.843377)
(366128, 15.13098)
(316011, 14.528903)
(69401, 14.188443)
(353943, 13.387314)
(285153, 12.9158)
(297329, 12.83073)
(279287, 12.780512)
(201656, 12.746489)
(335729, 12.742784)Query: 617
(391417, 17.083278)
(15596, 16.071473)
(67333, 15.927139)
(75601, 15.633742)
(52050, 15.332762)
(128463, 14.522242)
(111611, 13.993006)
(7970, 13.884717)
(5094, 13.864434)
(364598, 13.860726)Query: 618
(523715, 29.556344)
(495542, 29.324305)
(400010, 29.253897)
(434302, 27.395343)
(443593, 26.243299)
(405764, 26.17487)
(226280, 25.957825)
(523757, 25.879789)
(523714, 25.855218)
(421475, 25.787592)Query: 619
(495959, 29.407172)
(436802, 27.240308)
(447318, 25.822411)
(489629, 24.499621)
(206609, 24.424771)
(346476, 24.163692)
(463003, 24.150399)
(416659, 24.115117)
(399287, 24.010825)
(202592, 23.535667)Query: 620
(193622, 17.31926)
(293175, 17.101449)
(114915, 16.487241)
(72100, 16.455036)
(97074, 16.440128)
(308966, 16.427397)
(72021, 16.18843)
(116985, 16.164507)
(39949, 16.15905)
(6371, 16.074058)Query: 621
(238806, 30.288895)
(200305, 30.266595)
(439069, 29.741162)
(242084, 29.618122)
(191835, 29.496031)
(498344, 27.057661)
(315849, 25.919572)
(199275, 24.251668)
(252672, 23.515634)
(457227, 23.509189)Query: 622
(208267, 9.65635)
(379320, 9.637791)
(154103, 9.554496)
(349231, 9.553619)
(501108, 9.476049)
(517424, 9.439094)
(322666, 9.360104)
(262595, 9.344012)
(369862, 9.337384)
(431108, 9.276086)Query: 623
(91457, 21.727245)
(21213, 20.354674)
(112841, 20.052604)
(126758, 20.052604)
(91361, 20.026)
(22003, 19.768543)
(24495, 19.353189)
(88723, 19.013045)
(22072, 19.012526)
(25377, 19.012526)Query: 624
(273025, 23.895819)
(404079, 23.554756)
(206390, 23.402584)
(422302, 23.198044)
(437070, 23.196912)
(418861, 21.973829)
(431065, 21.595689)
(478709, 21.262364)
(515516, 20.639502)
(483853, 20.541768)Query: 625
(57333, 25.809797)
(127587, 21.794247)
(20655, 21.766296)
(233710, 20.209273)
(201260, 18.208745)
(218552, 17.79615)
(55212, 17.151739)
(367850, 16.769601)
(367881, 14.932396)
(275471, 13.735495)Query: 626
(252147, 13.010574)
(388106, 13.010574)
(299012, 12.65382)
(455077, 12.581014)
(121600, 12.4354)
(430490, 12.071366)
(518931, 11.99125)
(491931, 10.986545)
(231786, 10.877335)
(406841, 10.840931)Query: 627
(310246, 14.660405)
(13209, 12.465423)
(308779, 11.982413)
(343921, 11.651717)
(72777, 11.569685)
(21334, 11.535879)
(399885, 11.523254)
(476760, 11.428977)
(316371, 11.30823)
(402033, 11.281412)Query: 628
(469266, 22.272445)
(478855, 22.20392)
(438741, 22.19404)
(399657, 21.994841)
(409903, 21.95586)
(438621, 21.898278)
(448539, 21.837829)
(513798, 21.667734)
(404556, 21.489648)
(514974, 20.965624)Query: 629
(513284, 22.431942)
(514254, 20.526104)
(219350, 19.545229)
(282990, 19.485824)
(424838, 18.991018)
(500192, 18.654332)
(526770, 18.553481)
(459944, 18.54649)
(394041, 18.490668)
(497687, 18.481391)Query: 630
(37032, 18.293617)
(24411, 18.109836)
(385215, 17.703707)
(392142, 16.449085)
(441988, 15.035586)
(493520, 14.913358)
(39625, 12.909327)
(52533, 12.872045)
(357375, 12.369911)
(496341, 11.97963)Query: 631
(124108, 24.205162)
(129436, 24.031499)
(61203, 23.971205)
(9568, 23.618887)
(129433, 23.39153)
(67395, 23.333456)
(125946, 23.285047)
(53872, 23.262214)
(47325, 23.255292)
(505376, 23.248839)Query: 632
(370292, 20.046992)
(205920, 19.684288)
(255024, 18.65192)
(229831, 18.148908)
(347410, 17.583349)
(341684, 17.50069)
(214536, 17.044386)
(108684, 16.912585)
(365863, 16.886156)
(382536, 16.81925)Query: 633
(306521, 20.620953)
(216541, 19.019665)
(391028, 18.624694)
(212438, 17.827873)
(308606, 17.693356)
(320599, 16.785249)
(394983, 15.990758)
(209445, 15.878027)
(394215, 15.798311)
(212205, 15.031182)Query: 634
(445021, 27.342287)
(508857, 26.773937)
(511941, 26.442683)
(520458, 25.613607)
(509558, 24.792999)
(510316, 24.025654)
(431152, 22.788732)
(444587, 22.691333)
(425343, 22.399061)
(520503, 22.222207)Query: 635
(439199, 18.541543)
(405733, 17.965657)
(515316, 17.512259)
(439198, 17.137452)
(516646, 17.052101)
(434689, 16.545099)
(277508, 16.340844)
(439197, 15.671778)
(512829, 14.725549)
(411802, 14.424509)Query: 636
(166147, 21.07441)
(447328, 19.194857)
(166146, 16.819651)
(402649, 14.826368)
(420255, 14.443812)
(489760, 14.326684)
(464896, 13.827933)
(400883, 13.802975)
(428460, 13.786441)
(407553, 13.661847)Query: 637
(481244, 28.003263)
(465608, 23.229039)
(456165, 21.161044)
(420091, 21.092537)
(349588, 20.992563)
(513667, 20.763452)
(105404, 20.616159)
(513616, 20.375091)
(428830, 20.192434)
(259947, 20.1488)Query: 638
(441829, 11.8835)
(242330, 11.630356)
(528012, 11.601479)
(307583, 11.395475)
(246335, 10.811972)
(467607, 10.778128)
(440957, 10.433107)
(522322, 10.342303)
(500865, 10.312926)
(478604, 10.213498)Query: 639
(296433, 14.214244)
(388939, 12.674677)
(389200, 12.559596)
(352223, 12.409977)
(391267, 12.025551)
(354670, 11.856859)
(32847, 11.856685)
(383991, 11.71834)
(378142, 11.574071)
(231644, 11.491367)Query: 640
(227016, 19.296002)
(279957, 18.52851)
(221945, 17.662876)
(389947, 17.081079)
(384862, 16.712461)
(51127, 16.384302)
(232694, 16.102482)
(187094, 15.851524)
(360130, 15.530209)
(212727, 15.339799)Query: 641
(507864, 24.639818)
(525836, 23.227777)
(523697, 21.247484)
(413925, 19.944936)
(505704, 19.737795)
(444706, 19.575541)
(448144, 19.344251)
(444954, 18.210654)
(401411, 18.124297)
(525557, 18.052089)Query: 642
(44803, 22.894728)
(213792, 22.322761)
(207016, 21.622419)
(190935, 20.829838)
(73631, 20.400662)
(35038, 20.348395)
(299293, 20.332729)
(228283, 20.161565)
(7057, 19.629474)
(7214, 19.460503)Query: 643
(150975, 25.077592)
(136714, 23.096631)
(289553, 22.636094)
(330558, 22.211038)
(424041, 21.892312)
(177345, 21.266605)
(234703, 20.793166)
(130723, 20.424828)
(139271, 19.672053)
(153144, 19.210452)Query: 644
(453815, 17.75179)
(158490, 17.313429)
(311127, 17.163724)
(454624, 16.187976)
(396998, 16.022826)
(160853, 15.455493)
(158492, 15.374429)
(158506, 14.866008)
(158493, 14.548941)
(418973, 14.332423)Query: 645
(392366, 23.17748)
(310943, 22.268324)
(254027, 21.400533)
(233784, 21.275161)
(85968, 21.232801)
(21919, 20.712514)
(300030, 20.707449)
(194880, 20.643689)
(306558, 20.588699)
(193091, 20.505204)Query: 646
(408560, 17.161703)
(408511, 16.683024)
(416007, 16.643966)
(461067, 16.500677)
(484680, 16.168132)
(400528, 16.061308)
(172924, 15.815941)
(168417, 15.542447)
(172922, 15.429663)
(172925, 15.401812)Query: 647
(428754, 16.943077)
(470052, 16.850452)
(34360, 15.423376)
(419598, 14.811575)
(41157, 14.478703)
(299640, 13.787848)
(328959, 13.18921)
(496657, 13.034245)
(460172, 12.995265)
(226812, 12.497942)Query: 648
(150934, 11.625801)
(150929, 11.317802)
(420702, 10.707093)
(169417, 10.670292)
(173010, 10.667225)
(150931, 10.580022)
(227574, 10.520272)
(502527, 10.507541)
(150933, 10.435878)
(473084, 10.413248)Query: 649
(387801, 19.497811)
(1489, 19.231799)
(34658, 18.868996)
(424867, 18.569093)
(304997, 18.393839)
(250889, 18.31516)
(490133, 17.963488)
(126513, 17.252229)
(298151, 17.232507)
(208181, 16.766404)Query: 650
(460930, 21.821864)
(228581, 20.983091)
(3224, 20.392372)
(420144, 20.355172)
(417455, 20.06982)
(430820, 18.794972)
(427648, 18.337196)
(445716, 18.296923)
(496950, 18.289689)
(404902, 18.203476)Query: 651
(2759, 14.819708)
(519196, 13.800266)
(67061, 13.439152)
(521314, 13.24846)
(243811, 13.066614)
(121183, 12.704029)
(121315, 12.702163)
(500994, 12.484082)
(501034, 12.458019)
(52773, 12.323456)Query: 652
(60106, 19.809069)
(34707, 16.932713)
(47541, 16.654657)
(12679, 16.390995)
(14299, 16.347051)
(113652, 16.224009)
(113121, 16.171277)
(105953, 16.127333)
(29461, 16.118544)
(41103, 16.057023)Query: 653
(439732, 29.801764)
(106950, 29.36534)
(20248, 28.275962)
(57445, 28.275962)
(311319, 28.248547)
(32996, 27.55571)
(58645, 27.55571)
(379341, 26.910862)
(309588, 26.738805)
(351859, 26.613889)Query: 654
(466438, 15.021633)
(517185, 14.875003)
(457956, 14.830708)
(491971, 13.962609)
(199255, 13.529361)
(370912, 13.300795)
(423422, 12.901468)
(281052, 12.865215)
(439751, 12.68789)
(471725, 12.505247)Query: 655
(131111, 17.730219)
(182042, 17.37753)
(131952, 14.416771)
(176563, 14.388979)
(175210, 14.239059)
(24284, 14.054194)
(502585, 13.969791)
(196930, 13.929666)
(61643, 13.913635)
(146681, 13.852073)Query: 656
(517627, 17.570439)
(436680, 17.454791)
(487020, 17.411102)
(139022, 16.294971)
(161505, 15.86172)
(181489, 15.073221)
(181486, 14.958628)
(139002, 14.739358)
(526801, 14.52796)
(415866, 14.477095)Query: 657
(415798, 19.954493)
(464621, 18.708409)
(400243, 15.906624)
(486712, 15.728049)
(400354, 15.506671)
(2211, 13.973728)
(319777, 13.332241)
(438980, 13.246722)
(370558, 12.688896)
(68670, 12.383858)Query: 658
(365610, 17.178471)
(293121, 15.133415)
(408143, 15.041475)
(348664, 14.055112)
(207907, 14.017929)
(185207, 13.571735)
(102332, 13.120874)
(181583, 12.183196)
(301345, 11.886113)
(60770, 11.800788)Query: 659
(457072, 15.487465)
(24927, 14.111281)
(377340, 13.7387)
(407750, 13.670792)
(377342, 13.458509)
(389712, 12.846832)
(505000, 12.727793)
(379305, 12.400354)
(20755, 11.913668)
(111202, 11.913668)Query: 660
(459859, 21.726364)
(406690, 21.716409)
(436838, 20.90769)
(423721, 20.787043)
(437373, 20.467467)
(434344, 20.053573)
(434396, 19.30846)
(335763, 19.281641)
(455537, 19.214184)
(261891, 18.539312)Query: 661
(222280, 24.07396)
(420148, 21.000089)
(462406, 19.360063)
(151542, 18.994991)
(480863, 18.215618)
(414476, 17.467491)
(411650, 17.075619)
(415457, 15.789163)
(290735, 15.678685)
(277086, 14.033557)Query: 662
(434672, 16.580412)
(413874, 15.188209)
(458322, 14.626628)
(205410, 14.366256)
(442716, 14.141626)
(427889, 13.47794)
(523527, 13.273729)
(412021, 13.103552)
(491977, 13.0525)
(176356, 13.043156)Query: 663
(411508, 20.049716)
(424639, 17.309173)
(143603, 17.094223)
(487024, 16.264805)
(514723, 15.818334)
(131992, 15.421336)
(504794, 15.172135)
(142259, 15.116964)
(486312, 15.08463)
(212441, 14.209298)Query: 664
(514604, 21.197204)
(399889, 20.357568)
(518286, 20.090253)
(518303, 20.090253)
(464157, 19.509117)
(511880, 19.301681)
(453360, 19.24801)
(400177, 17.726615)
(165683, 17.509141)
(427809, 17.007531)Query: 665
(348474, 21.844575)
(515988, 20.589397)
(438816, 20.511749)
(419222, 20.182828)
(118105, 18.680349)
(244036, 18.636479)
(248527, 18.538093)
(248272, 17.384375)
(60483, 17.008532)
(284874, 16.981754)Query: 666
(453702, 15.379361)
(451054, 15.136148)
(353950, 15.083548)
(418736, 14.444883)
(444066, 14.200012)
(407766, 13.798234)
(421946, 13.790655)
(466952, 13.694124)
(192564, 13.658096)
(191151, 13.597706)Query: 667
(443418, 21.641186)
(409360, 18.776288)
(459645, 18.362923)
(276499, 17.841208)
(519919, 17.660596)
(512373, 15.947622)
(470394, 14.972481)
(243812, 14.683529)
(482164, 13.975086)
(143721, 13.54717)Query: 668
(368823, 13.923384)
(24330, 13.635768)
(61596, 13.17868)
(61719, 13.150452)
(94812, 13.150452)
(24440, 13.047105)
(416139, 12.265849)
(445952, 12.156811)
(328147, 12.123462)
(311366, 12.076386)Query: 669
(19302, 16.803798)
(35395, 16.803798)
(105733, 16.688305)
(1987, 16.260682)
(19169, 16.097403)
(19385, 16.054505)
(13540, 15.803446)
(14516, 15.791144)
(105930, 15.756161)
(109457, 15.710706)Query: 670
(489066, 15.357343)
(430242, 14.503615)
(450992, 14.052321)
(292369, 13.717934)
(228589, 12.85768)
(464132, 12.722671)
(450993, 12.688795)
(102526, 12.52275)
(246995, 12.00752)
(87878, 11.989018)Query: 671
(272366, 16.865071)
(468036, 16.733381)
(457798, 16.654287)
(233936, 16.408546)
(354591, 16.347091)
(234784, 16.23296)
(256052, 16.004698)
(397876, 15.908125)
(226780, 15.904584)
(228651, 15.895144)Query: 672
(525386, 20.225878)
(396267, 19.285786)
(416833, 18.418676)
(489512, 17.906831)
(438088, 16.548306)
(425916, 16.539626)
(479354, 16.372748)
(481167, 15.174933)
(215515, 14.981758)
(39626, 14.881589)Query: 673
(474227, 21.516308)
(515971, 20.617574)
(474618, 20.337405)
(447273, 20.318913)
(488300, 20.114007)
(516367, 20.105181)
(474090, 19.8832)
(474166, 19.843883)
(514536, 19.803307)
(451279, 19.585934)Query: 674
(271369, 18.763819)
(351098, 13.346162)
(95571, 13.081681)
(432924, 13.034209)
(271608, 12.878233)
(240452, 12.857888)
(523772, 12.769728)
(402364, 12.729038)
(437690, 12.715475)
(364990, 12.69513)Query: 675
(496322, 21.136122)
(492238, 21.045285)
(428555, 20.736934)
(410954, 20.082333)
(440641, 19.73038)
(406154, 19.631611)
(495461, 19.58058)
(504293, 19.411788)
(521911, 18.913851)
(443307, 18.464317)Query: 676
(70291, 23.41602)
(75125, 22.862339)
(26545, 22.299405)
(110213, 22.299405)
(70295, 21.311952)
(82790, 21.203472)
(10808, 20.996547)
(53870, 20.467395)
(75008, 20.467395)
(77622, 19.653445)Query: 677
(322714, 31.538581)
(420017, 31.119389)
(214918, 29.709982)
(319664, 29.436406)
(214444, 28.461307)
(252456, 27.588652)
(464173, 22.437395)
(507609, 22.067229)
(229731, 21.901032)
(438729, 21.11027)Query: 678
(416982, 15.119031)
(472739, 13.5366)
(502019, 12.873004)
(325293, 12.472999)
(407655, 12.311354)
(472738, 11.878116)
(156327, 11.613272)
(148930, 11.589437)
(444332, 11.558988)
(8956, 11.446516)Query: 679
(494284, 11.82822)
(494282, 11.699101)
(502646, 11.127785)
(452781, 10.853452)
(523071, 10.632568)
(453853, 10.527473)
(460624, 9.193739)
(471286, 9.082649)
(54720, 9.081939)
(36672, 9.060648)Query: 680
(437580, 15.954186)
(398604, 15.042379)
(434648, 15.033525)
(527547, 14.927277)
(237949, 14.220619)
(403946, 14.111685)
(458184, 14.002485)
(406478, 13.964299)
(363543, 13.453866)
(454334, 13.294104)Query: 681
(39496, 14.279662)
(34360, 14.15411)
(42394, 13.086999)
(41152, 12.875068)
(455417, 12.221921)
(320513, 11.895462)
(339704, 11.775321)
(302880, 11.687132)
(302864, 11.667075)
(202212, 11.656418)Query: 682
(415170, 16.318773)
(433640, 16.31062)
(479436, 15.679268)
(411379, 15.316096)
(167813, 15.178995)
(167805, 15.161196)
(167773, 14.984119)
(167786, 14.69352)
(434377, 14.13617)
(400263, 13.84714)Query: 683
(17471, 14.695478)
(72660, 14.640657)
(31855, 11.131095)
(22045, 10.620159)
(25314, 10.620159)
(398849, 10.469847)
(492937, 10.331284)
(505170, 10.253688)
(404628, 10.225975)
(225319, 10.048614)Query: 684
(511016, 7.920938)
(134213, 7.869119)
(148907, 7.750991)
(393030, 7.718731)
(386817, 7.431273)
(336577, 7.355375)
(134212, 7.213322)
(322906, 7.197364)
(395577, 7.177949)
(265748, 7.169395)Query: 685
(467440, 16.689572)
(447485, 16.181306)
(467441, 16.180973)
(517743, 16.174713)
(445409, 15.976621)
(505711, 15.936092)
(517526, 15.932859)
(422184, 14.149879)
(504637, 14.033556)
(516270, 14.024887)Query: 686
(225921, 19.449393)
(197188, 18.67356)
(270283, 18.240774)
(300036, 17.581533)
(197191, 17.356692)
(375711, 17.278812)
(300043, 16.878091)
(188311, 16.105591)
(325718, 15.863969)
(309570, 15.594879)Query: 687
(372147, 16.610467)
(267147, 16.5136)
(329268, 16.489457)
(190804, 16.411312)
(329272, 16.400406)
(342768, 16.127766)
(224868, 16.089426)
(218019, 15.824561)
(329266, 15.796752)
(324570, 15.715798)Query: 688
(147886, 15.650867)
(147884, 14.645965)
(419137, 14.35679)
(78504, 14.266258)
(423141, 14.188862)
(180169, 13.677204)
(419135, 13.459491)
(156004, 13.439889)
(99752, 13.410324)
(98006, 13.350713)Query: 689
(488545, 10.858345)
(101473, 10.566205)
(505109, 10.381059)
(471730, 10.221377)
(133290, 10.170941)
(168246, 10.064587)
(495113, 9.941515)
(397272, 9.941061)
(101474, 9.927814)
(472982, 9.836324)Query: 690
(222816, 15.271674)
(378793, 13.400503)
(480272, 13.212177)
(498309, 13.005846)
(208988, 12.858624)
(1454, 12.776746)
(512730, 12.56033)
(1518, 12.541153)
(58110, 12.393991)
(261171, 12.392996)Query: 691
(39722, 16.875445)
(207019, 15.702987)
(206858, 15.667405)
(442332, 15.181352)
(457601, 14.6656)
(466749, 14.60502)
(94024, 14.259062)
(419859, 14.147167)
(234707, 13.673549)
(290547, 13.670034)Query: 692
(398450, 27.158613)
(290047, 27.051028)
(322429, 26.301773)
(527463, 25.775656)
(434339, 25.420609)
(250972, 24.496719)
(340224, 24.390785)
(423726, 24.213116)
(244242, 23.487163)
(35054, 23.306415)Query: 693
(349669, 15.848183)
(302924, 15.400559)
(237044, 14.979202)
(49458, 14.946823)
(126506, 14.942961)
(274003, 14.571796)
(213778, 14.078738)
(248978, 13.921635)
(289091, 13.906501)
(235867, 13.840984)Query: 694
(158502, 21.798442)
(178432, 19.801213)
(516578, 19.622647)
(158486, 19.171458)
(468559, 18.409777)
(178434, 18.367639)
(420984, 17.399659)
